Run,TID,Flops,Bytes,FPINS,Intops,INTINS
ep.B.x_LARC_A,133,2621075410,26179446857,1070989909,902759286,282219005
ep.B.x_LARC_A,125,2621143922,26181709512,1071014641,903018529,282465849
ep.B.x_LARC_A,124,2621279458,26182943612,1071065147,903021769,282437181
ep.B.x_LARC_A,139,2621441138,26184907604,1071127057,903105812,282481036
ep.B.x_LARC_A,144,2621284130,26183476241,1071068499,903101938,282514191
ep.B.x_LARC_A,138,2621070058,26181656218,1070987582,902853228,282317609
ep.B.x_LARC_A,127,2621030034,26180082657,1070972253,902926410,282400586
ep.B.x_LARC_A,126,2620890746,26180584879,1070919700,903129880,282637360
ep.B.x_LARC_A,131,2621416866,26184209712,1071117635,903032145,282413639
ep.B.x_LARC_A,135,2621181978,26182300528,1071029872,903063758,282500781
ep.B.x_LARC_A,147,2621374594,26184248831,1071102423,903099385,282490080
ep.B.x_LARC_A,134,2621559426,26188815799,1071171095,903443128,282790062
ep.B.x_LARC_A,150,2621094666,26184538001,1070997450,903423860,282880781
ep.B.x_LARC_A,151,2621492938,26185243603,1071147122,903083397,282445534
ep.B.x_LARC_A,128,2621241410,26182398962,1071051519,902989808,282413551
ep.B.x_LARC_A,129,2621120658,26180627459,1071006557,902879631,282331916
ep.B.x_LARC_A,132,2621605890,26186486619,1071188519,903120124,282456467
ep.B.x_LARC_A,136,2620924578,26178055404,1070933347,902751933,282250731
ep.B.x_LARC_A,141,2621085338,26180261384,1070993952,902874347,282334282
ep.B.x_LARC_A,152,2620834258,26178386143,1070900117,902938629,282457897
ep.B.x_LARC_A,143,2621118426,26175697804,1071006360,902099100,281552251
ep.B.x_LARC_A,123,2621346530,26184107171,1071089979,903112243,282511913
ep.B.x_LARC_A,145,2621251466,26182114900,1071056570,902934790,282354665
ep.B.x_LARC_A,153,2621214930,26182150427,1071043189,902988047,282416170
ep.B.x_LARC_A,122,2621216461,26195833978,1071040625,903942736,283294959
ep.B.x_LARC_C,130,2620747290,26183349554,1070866224,903608697,283146160
ep.B.x_LARC_C,137,2621419914,26183452742,1071119418,902901309,282281489
ep.B.x_LARC_C,148,2621260282,26182745526,1071059556,903019604,282437654
ep.B.x_LARC_C,149,2621136626,26179747609,1071013505,902717219,282164762
ep.B.x_LARC_C,146,2621203450,26182757905,1071037924,903045172,282477112
ep.B.x_LARC_C,140,2621147218,26181281446,1071016837,902949117,282394591
ep.B.x_LARC_C,142,2621192274,26183609414,1071033733,902992191,282426860
ep.B.x_LARC_C,133,2621075410,26179446857,1070989909,902759286,282219005
ep.B.x_LARC_C,125,2621143922,26181709512,1071014641,903018529,282465849
ep.B.x_LARC_C,124,2621279458,26182943612,1071065147,903021769,282437181
ep.B.x_LARC_C,139,2621441138,26184907604,1071127057,903105812,282481036
ep.B.x_LARC_C,144,2621284130,26183476241,1071068499,903101938,282514191
ep.B.x_LARC_C,138,2621070058,26181656218,1070987582,902853228,282317609
ep.B.x_LARC_C,127,2621030034,26180082657,1070972253,902926410,282400586
ep.B.x_LARC_C,126,2620890746,26180584879,1070919700,903129880,282637360
ep.B.x_LARC_C,131,2621416866,26184209712,1071117635,903032145,282413639
ep.B.x_LARC_C,135,2621181978,26182300528,1071029872,903063758,282500781
ep.B.x_LARC_C,147,2621374594,26184248831,1071102423,903099385,282490080
ep.B.x_LARC_C,134,2621559426,26188815799,1071171095,903443128,282790062
ep.B.x_LARC_C,150,2621094666,26184538001,1070997450,903423860,282880781
ep.B.x_LARC_C,151,2621492938,26185243603,1071147122,903083397,282445534
ep.B.x_LARC_C,128,2621241410,26182398962,1071051519,902989808,282413551
ep.B.x_LARC_C,129,2621120658,26180627459,1071006557,902879631,282331916
ep.B.x_LARC_C,132,2621605890,26186486619,1071188519,903120124,282456467
ep.B.x_LARC_C,136,2620924578,26178055404,1070933347,902751933,282250731
ep.B.x_LARC_C,141,2621085338,26180261384,1070993952,902874347,282334282
ep.B.x_LARC_C,152,2620834258,26178386143,1070900117,902938629,282457897
ep.B.x_LARC_C,143,2621118426,26175697804,1071006360,902099100,281552251
ep.B.x_LARC_C,123,2621346530,26184107171,1071089979,903112243,282511913
ep.B.x_LARC_C,145,2621251466,26182114900,1071056570,902934790,282354665
ep.B.x_LARC_C,153,2621214930,26182150427,1071043189,902988047,282416170
ep.B.x_LARC_C,122,2621216461,26195833978,1071040625,903942736,283294959
mg.B.x_A64FX_32,167,661173216,6807679248,69012340,102390158,100174254
mg.B.x_A64FX_32,168,661167756,6814838324,69011605,103057626,100834815
mg.B.x_A64FX_32,175,661165362,6804780468,69011269,101956991,99742749
mg.B.x_A64FX_32,174,661165362,6810737637,69011269,102908429,100693367
mg.B.x_A64FX_32,166,661173216,6814881114,69012340,103545372,101327945
mg.B.x_A64FX_32,189,661148814,6808902322,69009274,102648765,100435615
mg.B.x_A64FX_32,179,661165362,6813724237,69011269,103366302,101151415
mg.B.x_A64FX_32,194,661148814,6803973322,69009274,101853358,99641027
mg.B.x_A64FX_32,185,661151796,6802479904,69009610,101612951,99400580
mg.B.x_A64FX_32,177,661165362,6815737611,69011269,103682409,101467220
mg.B.x_A64FX_32,176,661165362,6813998392,69011269,102900024,100680650
mg.B.x_A64FX_32,186,661151796,6810170767,69009610,102825372,100612206
mg.B.x_A64FX_32,183,661151796,6816879415,69009610,103917257,101701912
mg.B.x_A64FX_32,181,661151796,6819798367,69009610,104379615,102163636
mg.B.x_A64FX_32,195,661148814,6810272286,69009274,102865147,100651578
mg.B.x_A64FX_32,184,661151796,6814611491,69009610,102868894,100648123
mg.B.x_A64FX_32,187,661151796,6813328934,69009610,103332272,101118293
mg.B.x_A64FX_32,182,661151796,6811529657,69009610,103043584,100830154
mg.B.x_A64FX_32,178,661165362,6812326967,69011269,103130815,100916610
mg.B.x_A64FX_32,192,661148814,6809070282,69009274,102137085,99918339
mg.B.x_A64FX_32,188,661151796,6814571233,69009610,103086227,100866982
mg.B.x_A64FX_32,191,661148814,6810096276,69009274,102831548,100618331
mg.B.x_A64FX_32,193,661148814,6812913473,69009274,103280371,101066608
mg.B.x_A64FX_32,180,661157466,6824307311,69010282,103850236,101620533
mg.B.x_A64FX_32,190,661148814,6812126512,69009274,103173511,100959268
mg.B.x_A64FX_32,170,661167756,6810229464,69011605,102816215,100601088
mg.B.x_A64FX_32,173,661165362,6810881082,69011269,102931277,100716097
mg.B.x_A64FX_32,165,661173216,6812610963,69012340,103033297,100815978
mg.B.x_A64FX_32,169,661167756,6813724669,69011605,103362696,101147049
mg.B.x_A64FX_32,172,661167756,6814239968,69011605,102820698,100597651
mg.B.x_A64FX_32,171,661167756,6808305601,69011605,102507120,100292425
mg.B.x_A64FX_32,164,661297653,6841537329,69024864,104457800,102152420
mg.B.x_LARC_A,167,661173216,6807679248,69012340,102390158,100174254
mg.B.x_LARC_A,168,661167756,6814838324,69011605,103057626,100834815
mg.B.x_LARC_A,175,661165362,6804780468,69011269,101956991,99742749
mg.B.x_LARC_A,174,661165362,6810737637,69011269,102908429,100693367
mg.B.x_LARC_A,166,661173216,6814881114,69012340,103545372,101327945
mg.B.x_LARC_A,189,661148814,6808902322,69009274,102648765,100435615
mg.B.x_LARC_A,179,661165362,6813724237,69011269,103366302,101151415
mg.B.x_LARC_A,194,661148814,6803973322,69009274,101853358,99641027
mg.B.x_LARC_A,185,661151796,6802479904,69009610,101612951,99400580
mg.B.x_LARC_A,177,661165362,6815737611,69011269,103682409,101467220
mg.B.x_LARC_A,176,661165362,6813998392,69011269,102900024,100680650
mg.B.x_LARC_A,186,661151796,6810170767,69009610,102825372,100612206
mg.B.x_LARC_A,183,661151796,6816879415,69009610,103917257,101701912
mg.B.x_LARC_A,181,661151796,6819798367,69009610,104379615,102163636
mg.B.x_LARC_A,195,661148814,6810272286,69009274,102865147,100651578
mg.B.x_LARC_A,184,661151796,6814611491,69009610,102868894,100648123
mg.B.x_LARC_A,187,661151796,6813328934,69009610,103332272,101118293
mg.B.x_LARC_A,182,661151796,6811529657,69009610,103043584,100830154
mg.B.x_LARC_A,178,661165362,6812326967,69011269,103130815,100916610
mg.B.x_LARC_A,192,661148814,6809070282,69009274,102137085,99918339
mg.B.x_LARC_A,188,661151796,6814571233,69009610,103086227,100866982
mg.B.x_LARC_A,191,661148814,6810096276,69009274,102831548,100618331
mg.B.x_LARC_A,193,661148814,6812913473,69009274,103280371,101066608
mg.B.x_LARC_A,180,661157466,6824307311,69010282,103850236,101620533
mg.B.x_LARC_A,190,661148814,6812126512,69009274,103173511,100959268
mg.B.x_LARC_A,170,661167756,6810229464,69011605,102816215,100601088
mg.B.x_LARC_A,173,661165362,6810881082,69011269,102931277,100716097
mg.B.x_LARC_A,165,661173216,6812610963,69012340,103033297,100815978
mg.B.x_LARC_A,169,661167756,6813724669,69011605,103362696,101147049
mg.B.x_LARC_A,172,661167756,6814239968,69011605,102820698,100597651
mg.B.x_LARC_A,171,661167756,6808305601,69011605,102507120,100292425
mg.B.x_LARC_A,164,661297653,6841537329,69024864,104457800,102152420
mg.B.x_LARC_C,167,661173216,6807679248,69012340,102390158,100174254
mg.B.x_LARC_C,168,661167756,6814838324,69011605,103057626,100834815
mg.B.x_LARC_C,175,661165362,6804780468,69011269,101956991,99742749
mg.B.x_LARC_C,174,661165362,6810737637,69011269,102908429,100693367
mg.B.x_LARC_C,166,661173216,6814881114,69012340,103545372,101327945
mg.B.x_LARC_C,189,661148814,6808902322,69009274,102648765,100435615
mg.B.x_LARC_C,179,661165362,6813724237,69011269,103366302,101151415
mg.B.x_LARC_C,194,661148814,6803973322,69009274,101853358,99641027
mg.B.x_LARC_C,185,661151796,6802479904,69009610,101612951,99400580
mg.B.x_LARC_C,177,661165362,6815737611,69011269,103682409,101467220
mg.B.x_LARC_C,176,661165362,6813998392,69011269,102900024,100680650
mg.B.x_LARC_C,186,661151796,6810170767,69009610,102825372,100612206
mg.B.x_LARC_C,183,661151796,6816879415,69009610,103917257,101701912
mg.B.x_LARC_C,181,661151796,6819798367,69009610,104379615,102163636
mg.B.x_LARC_C,195,661148814,6810272286,69009274,102865147,100651578
mg.B.x_LARC_C,184,661151796,6814611491,69009610,102868894,100648123
mg.B.x_LARC_C,187,661151796,6813328934,69009610,103332272,101118293
mg.B.x_LARC_C,182,661151796,6811529657,69009610,103043584,100830154
mg.B.x_LARC_C,178,661165362,6812326967,69011269,103130815,100916610
mg.B.x_LARC_C,192,661148814,6809070282,69009274,102137085,99918339
mg.B.x_LARC_C,188,661151796,6814571233,69009610,103086227,100866982
mg.B.x_LARC_C,191,661148814,6810096276,69009274,102831548,100618331
mg.B.x_LARC_C,193,661148814,6812913473,69009274,103280371,101066608
mg.B.x_LARC_C,180,661157466,6824307311,69010282,103850236,101620533
mg.B.x_LARC_C,190,661148814,6812126512,69009274,103173511,100959268
mg.B.x_LARC_C,170,661167756,6810229464,69011605,102816215,100601088
mg.B.x_LARC_C,173,661165362,6810881082,69011269,102931277,100716097
mg.B.x_LARC_C,165,661173216,6812610963,69012340,103033297,100815978
mg.B.x_LARC_C,169,661167756,6813724669,69011605,103362696,101147049
mg.B.x_LARC_C,172,661167756,6814239968,69011605,102820698,100597651
mg.B.x_LARC_C,171,661167756,6808305601,69011605,102507120,100292425
mg.B.x_LARC_C,164,661297653,6841537329,69024864,104457800,102152420
mg.B.x_A64FX,351,1762796012,18096673681,183958264,265574031,259757238
mg.B.x_A64FX,343,1763591936,18087040633,184159323,262856391,256906119
mg.B.x_A64FX,346,1762884968,18099845256,183966664,265786529,259968406
mg.B.x_A64FX,348,1762884968,18099177897,183966664,265372716,259548730
mg.B.x_A64FX,347,1762884968,18098153421,183966664,265524151,259706263
mg.B.x_A64FX,349,1762796012,18096541539,183958264,265511459,259694625
mg.B.x_A64FX,350,1762796012,18095857064,183958264,265446876,259630551
mg.B.x_A64FX,345,1762884968,18099025340,183966664,265555835,259737542
mg.B.x_A64FX,344,1762884968,18100710574,183966664,265416721,259591065
mg.B.x_A64FX,342,1763591936,18108524961,184159323,266288068,260333856
mg.B.x_A64FX,341,1763591936,18108064230,184159323,266211622,260257342
mg.B.x_A64FX,340,1763638379,18125901104,184164707,266375479,260337999
ep.B.x_A64FX,357,6993153759,69822722531,2857442466,2404798152,749183611
ep.B.x_A64FX,361,6988107612,69777055028,2855381097,2403802878,749378210
ep.B.x_A64FX,359,6993287203,69828881592,2857493795,2405595972,749946969
ep.B.x_A64FX,367,6988000440,69775752090,2855342620,2403750455,749349330
ep.B.x_A64FX,362,6988139532,69777444647,2855392227,2403826869,749395591
ep.B.x_A64FX,360,6988528217,69788518223,2855537977,2404779442,750254204
ep.B.x_A64FX,364,6988225493,69778392336,2855426158,2403844910,749391059
ep.B.x_A64FX,366,6988215291,69778009219,2855422336,2403804435,749353080
ep.B.x_A64FX,358,6992982789,69825797573,2857379626,2405535371,749958987
ep.B.x_A64FX,363,6988124519,69777267270,2855387444,2403818677,749389967
ep.B.x_A64FX,365,6988268580,69778570859,2855441470,2403819897,749356854
ep.B.x_A64FX,356,6993368732,69836794567,2857520904,2405666219,749923789
ccs_qcd_A64FX,2066,23507357568,95959444509,11835061760,1519021756,1491805678
ccs_qcd_A64FX,2067,23507357568,95959363344,11835061760,1519011513,1491795553
ccs_qcd_A64FX,2068,23507357568,95956758171,11835061760,1518592894,1491377070
ccs_qcd_A64FX,2069,23044935552,93674148330,11784730112,1467148672,1448235564
ccs_qcd_A64FX,2070,23044935552,93669637784,11784730112,1467368719,1448486100
ccs_qcd_A64FX,2071,23044935552,93662145589,11784730112,1466166906,1447284490
ccs_qcd_A64FX,2072,23044935552,93660994103,11784730112,1465982587,1447100474
ccs_qcd_A64FX,2073,23041859232,93374873093,11784305792,1470215682,1451309114
ccs_qcd_A64FX,2074,23040344736,93356774460,11784096896,1469396685,1450518099
ccs_qcd_A64FX,2075,23040344736,93359770077,11784096896,1469875713,1450996834
ccs_qcd_A64FX,2076,23040344736,93357041552,11784096896,1469436318,1450560411
ccs_qcd_A64FX,2065,25326004776,106205446367,12093473671,1865574733,1800823804
ccs_qcd_A64FX_32,1992,23950986688,97752580358,11748928256,1570769580,1529999779
ccs_qcd_A64FX_32,1993,23950986688,97748784981,11748928256,1570162435,1529392731
ccs_qcd_A64FX_32,1994,23950986688,97749030188,11748928256,1570202270,1529432603
ccs_qcd_A64FX_32,1995,22717861312,91652272657,11614710528,1433320546,1414683902
ccs_qcd_A64FX_32,1996,22717861312,91648876537,11614710528,1433607681,1414994468
ccs_qcd_A64FX_32,1997,22717861312,91641705715,11614710528,1432458303,1413845352
ccs_qcd_A64FX_32,1998,22717861312,91642990241,11614710528,1432663331,1414050171
ccs_qcd_A64FX_32,1999,22717861312,91646690825,11614710528,1432433951,1413797089
ccs_qcd_A64FX_32,2000,22717861312,91640897603,11614710528,1432330146,1413714180
ccs_qcd_A64FX_32,2001,22717861312,91640555458,11614710528,1432275860,1413660028
ccs_qcd_A64FX_32,2002,22717861312,91637722220,11614710528,1431821052,1413205207
ccs_qcd_A64FX_32,2003,22717861312,91653892378,11614710528,1433674777,1415042555
ccs_qcd_A64FX_32,2004,22717861312,91647664376,11614710528,1433416514,1414800624
ccs_qcd_A64FX_32,2005,22717861312,91645338881,11614710528,1433043302,1414427417
ccs_qcd_A64FX_32,2006,22717861312,91645366986,11614710528,1433046752,1414430626
ccs_qcd_A64FX_32,2007,22717861312,91658529247,11614710528,1433324567,1414661637
ccs_qcd_A64FX_32,2008,22717861312,91641827462,11614710528,1432480310,1413864550
ccs_qcd_A64FX_32,2009,22717861312,91640802051,11614710528,1432314433,1413698432
ccs_qcd_A64FX_32,2010,22717861312,91639206186,11614710528,1432058927,1413443015
ccs_qcd_A64FX_32,2011,22717861312,91643051496,11614710528,1431831372,1413189920
ccs_qcd_A64FX_32,2012,22717861312,91636683386,11614710528,1431655440,1413039836
ccs_qcd_A64FX_32,2013,22717861312,91633174442,11614710528,1431093516,1412478209
ccs_qcd_A64FX_32,2014,22717861312,91633184784,11614710528,1431093474,1412477776
ccs_qcd_A64FX_32,2015,22717861312,91637264166,11614710528,1431192432,1412568254
ccs_qcd_A64FX_32,2016,22717861312,91646954674,11614710528,1433301355,1414688563
ccs_qcd_A64FX_32,2017,22717861312,91646345163,11614710528,1433202098,1414588964
ccs_qcd_A64FX_32,2018,22717861312,91643755542,11614710528,1432786321,1414173168
ccs_qcd_A64FX_32,2019,22717861312,91649282735,11614710528,1432800468,1414161909
ccs_qcd_A64FX_32,2020,22717861312,91645974003,11614710528,1433143071,1414526691
ccs_qcd_A64FX_32,2021,22717861312,91638786973,11614710528,1431990043,1413377151
ccs_qcd_A64FX_32,2022,22717861312,91635350148,11614710528,1431441884,1412826389
ccs_qcd_A64FX_32,1991,28802100666,124668042027,12438176797,2493228755,2352762451
ccs_qcd_LARC_A,1992,23950986688,97752580358,11748928256,1570769580,1529999779
ccs_qcd_LARC_A,1993,23950986688,97748784981,11748928256,1570162435,1529392731
ccs_qcd_LARC_A,1994,23950986688,97749030188,11748928256,1570202270,1529432603
ccs_qcd_LARC_A,1995,22717861312,91652272657,11614710528,1433320546,1414683902
ccs_qcd_LARC_A,1996,22717861312,91648876537,11614710528,1433607681,1414994468
ccs_qcd_LARC_A,1997,22717861312,91641705715,11614710528,1432458303,1413845352
ccs_qcd_LARC_A,1998,22717861312,91642990241,11614710528,1432663331,1414050171
ccs_qcd_LARC_A,1999,22717861312,91646690825,11614710528,1432433951,1413797089
ccs_qcd_LARC_A,2000,22717861312,91640897603,11614710528,1432330146,1413714180
ccs_qcd_LARC_A,2001,22717861312,91640555458,11614710528,1432275860,1413660028
ccs_qcd_LARC_A,2002,22717861312,91637722220,11614710528,1431821052,1413205207
ccs_qcd_LARC_A,2003,22717861312,91653892378,11614710528,1433674777,1415042555
ccs_qcd_LARC_A,2004,22717861312,91647664376,11614710528,1433416514,1414800624
ccs_qcd_LARC_A,2005,22717861312,91645338881,11614710528,1433043302,1414427417
ccs_qcd_LARC_A,2006,22717861312,91645366986,11614710528,1433046752,1414430626
ccs_qcd_LARC_A,2007,22717861312,91658529247,11614710528,1433324567,1414661637
ccs_qcd_LARC_A,2008,22717861312,91641827462,11614710528,1432480310,1413864550
ccs_qcd_LARC_A,2009,22717861312,91640802051,11614710528,1432314433,1413698432
ccs_qcd_LARC_A,2010,22717861312,91639206186,11614710528,1432058927,1413443015
ccs_qcd_LARC_A,2011,22717861312,91643051496,11614710528,1431831372,1413189920
ccs_qcd_LARC_A,2012,22717861312,91636683386,11614710528,1431655440,1413039836
ccs_qcd_LARC_A,2013,22717861312,91633174442,11614710528,1431093516,1412478209
ccs_qcd_LARC_A,2014,22717861312,91633184784,11614710528,1431093474,1412477776
ccs_qcd_LARC_A,2015,22717861312,91637264166,11614710528,1431192432,1412568254
ccs_qcd_LARC_A,2016,22717861312,91646954674,11614710528,1433301355,1414688563
ccs_qcd_LARC_A,2017,22717861312,91646345163,11614710528,1433202098,1414588964
ccs_qcd_LARC_A,2018,22717861312,91643755542,11614710528,1432786321,1414173168
ccs_qcd_LARC_A,2019,22717861312,91649282735,11614710528,1432800468,1414161909
ccs_qcd_LARC_A,2020,22717861312,91645974003,11614710528,1433143071,1414526691
ccs_qcd_LARC_A,2021,22717861312,91638786973,11614710528,1431990043,1413377151
ccs_qcd_LARC_A,2022,22717861312,91635350148,11614710528,1431441884,1412826389
ccs_qcd_LARC_A,1991,28802100666,124668042027,12438176797,2493228755,2352762451
ccs_qcd_LARC_C,1992,23950986688,97752580358,11748928256,1570769580,1529999779
ccs_qcd_LARC_C,1993,23950986688,97748784981,11748928256,1570162435,1529392731
ccs_qcd_LARC_C,1994,23950986688,97749030188,11748928256,1570202270,1529432603
ccs_qcd_LARC_C,1995,22717861312,91652272657,11614710528,1433320546,1414683902
ccs_qcd_LARC_C,1996,22717861312,91648876537,11614710528,1433607681,1414994468
ccs_qcd_LARC_C,1997,22717861312,91641705715,11614710528,1432458303,1413845352
ccs_qcd_LARC_C,1998,22717861312,91642990241,11614710528,1432663331,1414050171
ccs_qcd_LARC_C,1999,22717861312,91646690825,11614710528,1432433951,1413797089
ccs_qcd_LARC_C,2000,22717861312,91640897603,11614710528,1432330146,1413714180
ccs_qcd_LARC_C,2001,22717861312,91640555458,11614710528,1432275860,1413660028
ccs_qcd_LARC_C,2002,22717861312,91637722220,11614710528,1431821052,1413205207
ccs_qcd_LARC_C,2003,22717861312,91653892378,11614710528,1433674777,1415042555
ccs_qcd_LARC_C,2004,22717861312,91647664376,11614710528,1433416514,1414800624
ccs_qcd_LARC_C,2005,22717861312,91645338881,11614710528,1433043302,1414427417
ccs_qcd_LARC_C,2006,22717861312,91645366986,11614710528,1433046752,1414430626
ccs_qcd_LARC_C,2007,22717861312,91658529247,11614710528,1433324567,1414661637
ccs_qcd_LARC_C,2008,22717861312,91641827462,11614710528,1432480310,1413864550
ccs_qcd_LARC_C,2009,22717861312,91640802051,11614710528,1432314433,1413698432
ccs_qcd_LARC_C,2010,22717861312,91639206186,11614710528,1432058927,1413443015
ccs_qcd_LARC_C,2011,22717861312,91643051496,11614710528,1431831372,1413189920
ccs_qcd_LARC_C,2012,22717861312,91636683386,11614710528,1431655440,1413039836
ccs_qcd_LARC_C,2013,22717861312,91633174442,11614710528,1431093516,1412478209
ccs_qcd_LARC_C,2014,22717861312,91633184784,11614710528,1431093474,1412477776
ccs_qcd_LARC_C,2015,22717861312,91637264166,11614710528,1431192432,1412568254
ccs_qcd_LARC_C,2016,22717861312,91646954674,11614710528,1433301355,1414688563
ccs_qcd_LARC_C,2017,22717861312,91646345163,11614710528,1433202098,1414588964
ccs_qcd_LARC_C,2018,22717861312,91643755542,11614710528,1432786321,1414173168
ccs_qcd_LARC_C,2019,22717861312,91649282735,11614710528,1432800468,1414161909
ccs_qcd_LARC_C,2020,22717861312,91645974003,11614710528,1433143071,1414526691
ccs_qcd_LARC_C,2021,22717861312,91638786973,11614710528,1431990043,1413377151
ccs_qcd_LARC_C,2022,22717861312,91635350148,11614710528,1431441884,1412826389
ccs_qcd_LARC_C,1991,28802100666,124668042027,12438176797,2493228755,2352762451
cg.B.x_A64FX,329,5621252326,64343970210,423328064,3466373545,1455168381
cg.B.x_A64FX,325,5638186734,64577777967,422897384,3459429082,1440300764
cg.B.x_A64FX,332,5614688642,64272192865,424109172,3470346485,1461403571
cg.B.x_A64FX,327,5586918575,63831150646,420341577,3441737501,1445601507
cg.B.x_A64FX,331,5641142930,64557892159,425393172,3477100290,1456749764
cg.B.x_A64FX,333,5663540920,64864206676,427748594,3498324015,1467176682
cg.B.x_A64FX,328,5619551056,64362337617,422853890,3461818564,1451044841
cg.B.x_A64FX,326,5665502896,64885200083,424970146,3474511465,1443604180
cg.B.x_A64FX,335,5639362651,64595456221,426837725,3493718561,1473475857
cg.B.x_A64FX,334,5620857826,64321773037,425360092,3481380633,1469295710
cg.B.x_A64FX,330,5630477283,64443580560,424374357,3466764187,1450980961
cg.B.x_A64FX,324,5632201396,64527441316,422127587,3452698623,1436630839
ft.B.x_A64FX,381,7908634928,44512457924,800772676,1677274773,1486627471
ft.B.x_A64FX,376,7924855088,44591374925,802394692,1677681131,1486809828
ft.B.x_A64FX,375,7939838296,44647008297,804364868,1678732201,1487103261
ft.B.x_A64FX,373,7939838296,44655312240,804364868,1680057555,1488426954
ft.B.x_A64FX,380,7908634928,44509966247,800772676,1676458880,1485812259
ft.B.x_A64FX,374,7939838296,44651287036,804364868,1679412511,1487782822
ft.B.x_A64FX,379,7924855088,44584270219,802394692,1677102171,1486232214
ft.B.x_A64FX,378,7924855088,44589186448,802394692,1677886480,1487015468
ft.B.x_A64FX,377,7924855088,44589269857,802394692,1677900892,1487029843
ft.B.x_A64FX,383,7908634928,44516105520,800772676,1677857375,1487209278
ft.B.x_A64FX,382,7908634928,44503163538,800772676,1675789843,1485144668
ft.B.x_A64FX,372,7939876284,44662687487,804372777,1679709916,1487997466
gen_A64FX_32,192,157055689237,537805393935,24323258615,38059829631,22384343366
gen_A64FX_32,188,159896811023,547841320697,24673139461,38938262866,22831248337
gen_A64FX_32,194,160629342673,558642145425,24632496773,39420627465,23200293797
gen_A64FX_32,191,159347133234,546236388937,24719740008,38684312891,22704985202
gen_A64FX_32,189,160476442110,550979238593,24869268663,39128543512,22991561830
gen_A64FX_32,193,154303740506,529600145268,23995442890,37499998607,22117601048
gen_A64FX_32,190,157984160282,542920655089,24733936537,38750949350,22940691199
gen_A64FX_32,162,166373188665,687852445529,26148763921,51867099679,33777674631
gen_A64FX_32,175,162473513111,557479341323,25164234027,39598205899,23237995572
gen_A64FX_32,179,158420473053,544084240014,24612582012,38439956421,22633403962
gen_A64FX_32,176,159105102394,545517581881,24499244150,38514174766,22690599198
gen_A64FX_32,174,163953051308,562717987255,25505915445,40133939238,23546905847
gen_A64FX_32,178,159238230430,544973907142,24467165324,38339771500,22478120967
gen_A64FX_32,180,161279381304,560320906478,24560350703,39416436811,23174421391
gen_A64FX_32,177,161823697627,552520531379,24541194099,38618784016,22454165963
gen_A64FX_32,163,167023100436,681571741561,26307647555,51742028810,33638194811
gen_A64FX_32,187,156678238465,546353539744,24457586657,38976387165,23210057012
gen_A64FX_32,185,155352509369,532608585354,24264815778,37876822513,22365893631
gen_A64FX_32,181,159185707086,545526483896,24627277253,38947193962,22792705629
gen_A64FX_32,182,157095738764,537769499205,24114184403,38106806875,22333579151
gen_A64FX_32,183,156183443795,534667471462,24029092392,37899510726,22254455277
gen_A64FX_32,184,159157300506,544338860459,24480206881,38464606021,22451342933
gen_A64FX_32,186,157369045613,538743079304,24163354323,38008963704,22145986589
gen_A64FX_32,164,163710069429,685811537027,25972320518,51703380658,33900370149
gen_A64FX_32,199,155197700012,532332755933,24223591196,37871179607,22328236560
gen_A64FX_32,196,154501818039,530357852698,24072989109,37852914542,22376332016
gen_A64FX_32,195,159131642021,544989039262,24501495597,38868159406,22675465001
gen_A64FX_32,197,156006801870,535228545083,24159932155,38044670628,22389581103
gen_A64FX_32,198,154502950375,529209625849,24050600306,37673902923,22164131748
gen_A64FX_32,200,157847072274,542810262138,24616191418,38593281167,22639401044
gen_A64FX_32,201,157260993223,548375259389,24285085295,38883090341,23022697892
gen_A64FX_32,165,160162492550,676973342700,25648058090,51201536120,33821798976
gen_LARC_C,192,157055689237,537805393935,24323258615,38059829631,22384343366
gen_LARC_C,188,159896811023,547841320697,24673139461,38938262866,22831248337
gen_LARC_C,194,160629342673,558642145425,24632496773,39420627465,23200293797
gen_LARC_C,191,159347133234,546236388937,24719740008,38684312891,22704985202
gen_LARC_C,189,160476442110,550979238593,24869268663,39128543512,22991561830
gen_LARC_C,193,154303740506,529600145268,23995442890,37499998607,22117601048
gen_LARC_C,190,157984160282,542920655089,24733936537,38750949350,22940691199
gen_LARC_C,162,166373188665,687852445529,26148763921,51867099679,33777674631
gen_LARC_C,175,162473513111,557479341323,25164234027,39598205899,23237995572
gen_LARC_C,179,158420473053,544084240014,24612582012,38439956421,22633403962
gen_LARC_C,176,159105102394,545517581881,24499244150,38514174766,22690599198
gen_LARC_C,174,163953051308,562717987255,25505915445,40133939238,23546905847
gen_LARC_C,178,159238230430,544973907142,24467165324,38339771500,22478120967
gen_LARC_C,180,161279381304,560320906478,24560350703,39416436811,23174421391
gen_LARC_C,177,161823697627,552520531379,24541194099,38618784016,22454165963
gen_LARC_C,163,167023100436,681571741561,26307647555,51742028810,33638194811
gen_LARC_C,187,156678238465,546353539744,24457586657,38976387165,23210057012
gen_LARC_C,185,155352509369,532608585354,24264815778,37876822513,22365893631
gen_LARC_C,181,159185707086,545526483896,24627277253,38947193962,22792705629
gen_LARC_C,182,157095738764,537769499205,24114184403,38106806875,22333579151
gen_LARC_C,183,156183443795,534667471462,24029092392,37899510726,22254455277
